4500 2
-1.63942 1
1.24173 -1
-1.00822 1
-0.999998 1
-0.993442 1
-1.33355 1
-3.70476 1
-3.4946 1
-2.851 1
-0.988906 1
-1.00336 1
-0.998571 1
-1.51668 1
-0.784649 1
-1.43388 1
-0.986546 1
-1.1653 1
-1.12892 1
-0.99294 1
-2.3484 1
-1.00373 1
-1.13648 1
-0.995366 1
-2.50929 1
-0.986483 1
-0.987115 1
-2.40789 1
-3.65642 1
-0.884722 1
-0.733649 1
-0.673994 1
-2.15582 1
-0.980435 1
-0.996743 1
-1.83533 1
-0.0760252 1
-1.69801 1
-2.12173 1
-2.13644 1
-1.63992 1
-0.98119 1
-1.08669 1
-1.35562 1
-0.988272 1
-1.29553 1
-1.9938 1
-1.00869 1
-0.996422 1
-1.59267 1
-0.332585 1
-2.57127 1
-0.970952 1
-1.3987 1
-2.11704 1
-2.61746 1
-3.37822 1
-0.9904 1
-1.99375 1
-1.06765 1
-1.17776 1
-0.995238 1
-1.27432 1
-1.00617 1
-0.0889823 1
-1.36833 1
-1.96645 1
-2.17652 1
-1.3011 1
-1.69236 1
-1.01703 1
-2.47168 1
-1.07709 1
-1.42873 1
-2.21077 1
-0.998927 1
-0.985548 1
-1.92771 1
-0.989734 1
-1.95664 1
-2.1413 1
-1.42667 1
-0.999708 1
-1.75166 1
-0.989019 1
-2.68554 1
-1.01869 1
-1.24519 1
-2.35163 1
-2.29451 1
-1.98816 1
-2.84915 1
0.102185 -1
-1.74112 1
-0.985972 1
-1.74689 1
-2.13235 1
-1.06576 1
-1.11986 1
-1.14986 1
-3.20557 1
-1.36615 1
-1.65286 1
-2.68314 1
-0.989723 1
-2.03939 1
-1.72464 1
-1.01182 1
-1.81768 1
-2.63332 1
-1.50192 1
-2.34179 1
-1.04173 1
-1.7886 1
-1.38843 1
-0.988475 1
-2.54817 1
-1.0178 1
-2.16109 1
-2.13242 1
-1.18138 1
-0.98926 1
-0.996163 1
-1.68359 1
-0.993179 1
-0.988684 1
-1.51835 1
-1.62188 1
-1.47799 1
-1.01078 1
-1.00598 1
-0.990221 1
-0.994721 1
-1.00924 1
-1.4972 1
-0.995713 1
-0.990619 1
-1.0559 1
-1.64087 1
-0.992365 1
-2.34459 1
-1.5038 1
-0.984962 1
-1.91362 1
-1.00136 1
-1.91279 1
-3.90475 1
-3.21776 1
-1.47822 1
-0.833842 1
-1.94857 1
-0.991096 1
-0.984352 1
-2.26274 1
-1.01032 1
-2.18771 1
-1.87827 1
-0.175341 1
-2.48695 1
-1.58719 1
-2.53742 1
-0.26114 1
-1.54078 1
-1.00257 1
-2.67313 1
-1.78433 1
-1.33447 1
0.0532833 -1
-2.17893 1
-0.988315 1
-1.24809 1
-2.64913 1
-2.65065 1
-1.48323 1
-2.87925 1
-3.33163 1
-1.01524 1
-2.38416 1
-0.99953 1
-2.57088 1
-1.89499 1
-1.01103 1
-1.3654 1
-2.10078 1
-1.95548 1
-1.00788 1
-2.73812 1
-0.987844 1
-1.0143 1
-0.995729 1
-1.14495 1
-1.00826 1
-1.85124 1
-2.7453 1
-1.57336 1
-1.00486 1
-1.45692 1
-2.9178 1
-2.47274 1
-0.992606 1
-2.6855 1
-2.13197 1
-2.24118 1
-2.64038 1
-1.01371 1
-1.03939 1
-2.19165 1
-1.01688 1
-1.59551 1
-1.69199 1
-2.17784 1
-1.45678 1
-0.999539 1
-0.99077 1
-2.53915 1
-0.993803 1
-2.42032 1
-2.36854 1
-3.17819 1
-3.02258 1
-2.12959 1
-2.92528 1
-0.988767 1
-2.92471 1
-1.01021 1
-3.13566 1
-0.581939 1
-2.64963 1
-2.2743 1
-0.997413 1
-1.0169 1
-1.5966 1
-1.00699 1
-2.08509 1
-1.00779 1
-2.01443 1
-1.08836 1
-0.994364 1
-2.7074 1
-2.29802 1
-0.991027 1
-1.06333 1
-2.98207 1
-1.21134 1
-1.36432 1
-0.858661 1
-0.989789 1
-1.51393 1
-1.0082 1
-0.999111 1
-1.7955 1
-1.00951 1
-1.89161 1
-3.9315 1
-2.13993 1
-1.00434 1
-3.23442 1
-4.70003 1
-1.01355 1
-1.88879 1
-2.54881 1
-1.31426 1
-1.54063 1
-2.74663 1
-1.88887 1
-1.00765 1
-2.27083 1
-1.21295 1
-1.0067 1
-0.996712 1
-0.996068 1
-3.08278 1
-1.64481 1
-1.6376 1
-1.27442 1
-1.42973 1
-1.00714 1
-2.2184 1
-2.64781 1
-2.97837 1
-1.81116 1
-1.41936 1
-1.52976 1
-0.989201 1
-0.988018 1
-2.1917 1
-1.50125 1
-1.54577 1
-1.01414 1
-0.999502 1
-2.69966 1
-1.72966 1
-1.93113 1
-0.988764 1
-3.0379 1
-2.76762 1
-3.30961 1
-1.63915 1
-0.996902 1
-2.61805 1
-2.63975 1
-2.07152 1
-0.986344 1
-1.37778 1
-3.1763 1
-2.30036 1
-1.44513 1
-1.27049 1
-1.89216 1
-1.01512 1
-0.979881 1
-2.26753 1
-1.94149 1
-2.753 1
-2.51432 1
-1.28074 1
-0.997363 1
-2.25973 1
-1.76014 1
-2.56107 1
