4500 2
-1.63699 1
-0.982511 1
-0.995752 1
-0.984244 1
-1.01159 1
-1.51196 1
-3.82538 1
-3.60265 1
-2.91242 1
-0.991112 1
-0.983276 1
-0.994409 1
-1.55296 1
-0.989946 1
-1.51782 1
-0.992968 1
-1.32024 1
-1.06822 1
-0.996521 1
-2.54443 1
-1.00483 1
-1.26328 1
-1.01335 1
-2.71553 1
-0.982276 1
-0.992705 1
-2.46442 1
-3.76569 1
-0.985462 1
-0.992266 1
-0.983899 1
-2.308 1
-0.992666 1
-0.97848 1
-1.95124 1
-0.977089 1
-1.72378 1
-2.06227 1
-2.09014 1
-1.72278 1
-0.988062 1
-0.987361 1
-1.45344 1
-1.00401 1
-1.22796 1
-1.96034 1
-1.0111 1
-1.01449 1
-1.70266 1
-0.985389 1
-2.60862 1
-0.9826 1
-1.42902 1
-2.12144 1
-2.67518 1
-3.6853 1
-1.01824 1
-2.20708 1
-0.996169 1
-1.01934 1
-0.993798 1
-1.20558 1
-1.00221 1
-0.989478 1
-1.35499 1
-1.96596 1
-2.33364 1
-1.28607 1
-1.82882 1
-0.995889 1
-2.44133 1
-1.25984 1
-1.38963 1
-2.26424 1
-0.985343 1
-0.994155 1
-2.10758 1
-0.999681 1
-2.18412 1
-2.17935 1
-1.55564 1
-0.987266 1
-1.87343 1
-1.01048 1
-2.57728 1
-1.04858 1
-1.21312 1
-2.24666 1
-2.38254 1
-2.04451 1
-2.99237 1
-0.994098 1
-1.9715 1
-1.00265 1
-1.76509 1
-2.14263 1
-1.16467 1
-1.17757 1
-1.18668 1
-3.23956 1
-1.33284 1
-1.78595 1
-2.84548 1
-0.987962 1
-1.98018 1
-1.71155 1
-1.008 1
-1.88191 1
-2.7763 1
-1.78273 1
-2.42446 1
-1.08975 1
-1.83136 1
-1.38301 1
-0.99146 1
-2.56051 1
-0.991931 1
-2.3589 1
-2.31586 1
-1.3694 1
-1.00643 1
-0.986666 1
-1.78606 1
-0.983466 1
-0.991259 1
-1.60607 1
-1.54742 1
-1.43102 1
-0.981085 1
-1.00811 1
-0.988569 1
-1.00667 1
-0.998719 1
-1.39595 1
-1.00147 1
-0.985721 1
-1.09811 1
-1.66884 1
-1.01094 1
-2.55776 1
-1.5885 1
-0.976786 1
-1.93807 1
-1.00934 1
-2.21325 1
-4.27034 1
-3.43007 1
-1.32525 1
-0.982019 1
-1.89401 1
-1.18605 1
-0.97944 1
-2.37301 1
-0.988255 1
-2.36399 1
-2.20396 1
-0.988007 1
-2.63892 1
-1.62998 1
-2.65978 1
-0.99711 1
